country,t_from_birth_to_interview,t_6m_before_interv,physical_punishment,severe_physical,psychological_aggression,nonviolent_discipline,agech,sexch,windex5,urban,edlevelmom
Gambia,34.573437,35.730038,1,1,0,1,3,Male,Fourth,Urban,Less than primary
Gambia,34.600986,35.730038,1,1,1,1,3,Male,Richest,Urban,Primary
Gambia,34.46987,35.730038,1,1,1,1,4,Male,Middle,Urban,Primary
Gambia,34.573437,35.730038,1,1,0,1,3,Female,Fourth,Urban,Less than primary
Gambia,34.445972,35.730038,1,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,34.456306,35.730038,1,1,0,1,4,Female,Fourth,Urban,Less than primary
Gambia,34.456306,35.730038,1,0,1,1,4,Male,Second,Urban,Less than primary
Gambia,34.36319,35.730038,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,34.62113,35.730038,0,0,0,1,3,Female,Middle,Urban,Less than primary
Gambia,34.329235,35.730038,1,1,1,1,3,Female,Fourth,Urban,Primary
Gambia,34.3965,35.730038,1,1,1,1,4,Male,Fourth,Urban,Secondary or higher
Gambia,34.573437,35.730038,1,1,1,1,3,Female,Second,Urban,Less than primary
Gambia,34.41269,35.730038,1,1,0,1,4,Male,Fourth,Urban,Secondary or higher
Gambia,34.36278,35.730038,1,1,1,1,4,Male,Second,Urban,Secondary or higher
Gambia,34.445972,35.730038,1,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,34.499058,35.730038,0,1,1,1,3,Male,Fourth,Urban,Secondary or higher
Gambia,34.464966,35.730038,1,0,1,1,4,Female,Fourth,Urban,Secondary or higher
Gambia,34.523083,35.730038,0,1,1,1,2,Female,Middle,Urban,Secondary or higher
Gambia,34.60457,35.730038,1,1,1,1,3,Female,Middle,Urban,Less than primary
Gambia,34.329235,35.730038,1,1,1,1,3,Male,Middle,Urban,Less than primary
Gambia,34.523083,35.730038,0,0,1,0,2,Female,Middle,Urban,Less than primary
Gambia,34.600986,35.730038,1,1,1,1,3,Male,Fourth,Urban,Secondary or higher
Gambia,34.600986,35.730038,1,1,1,1,3,Male,Fourth,Urban,Secondary or higher
Gambia,34.639896,35.730038,1,1,1,1,3,Female,Fourth,Urban,Primary
Gambia,34.44818,35.730038,1,1,1,1,4,Male,Fourth,Urban,Less than primary
Gambia,34.3965,35.730038,1,1,1,1,4,Female,Second,Urban,Primary
Gambia,34.62113,35.730038,1,1,0,1,3,Female,Second,Urban,Secondary or higher
Gambia,34.46987,35.730038,1,1,1,1,4,Male,Second,Urban,Secondary or higher
Gambia,34.456306,35.730038,0,1,1,1,4,Female,Second,Urban,Less than primary
Gambia,34.41269,35.730038,0,0,0,0,4,Female,Fourth,Urban,Less than primary
Gambia,34.33443,35.730038,1,1,1,1,4,Male,Fourth,Urban,Less than primary
Gambia,34.421646,35.730038,0,1,0,1,3,Female,Middle,Urban,Secondary or higher
Gambia,34.464966,35.730038,0,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,34.33443,35.730038,0,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,34.329235,35.730038,1,1,1,1,3,Female,Middle,Urban,Secondary or higher
Gambia,34.506226,35.727303,0,1,1,1,3,Female,Middle,Urban,Secondary or higher
Gambia,34.60084,35.727303,1,1,0,1,3,Male,Second,Urban,Secondary or higher
Gambia,34.670864,35.727303,1,1,0,1,3,Female,Second,Urban,Secondary or higher
Gambia,34.57725,35.727303,0,0,0,1,3,Female,Poorest,Urban,Less than primary
Gambia,34.450417,35.727303,0,1,1,1,4,Female,Poorest,Urban,Less than primary
Gambia,34.670864,35.727303,0,0,1,1,3,Male,Second,Urban,Secondary or higher
Gambia,34.624508,35.727303,1,1,1,1,3,Female,Second,Urban,Secondary or higher
Gambia,34.60084,35.727303,0,1,1,1,3,Male,Second,Urban,Secondary or higher
Gambia,34.624508,35.727303,0,0,1,1,3,Female,Poorest,Urban,Secondary or higher
Gambia,34.670864,35.727303,1,1,1,1,3,Female,Poorest,Urban,Less than primary
Gambia,35.981636,36.419277,1,1,1,1,4,Female,Poorest,Urban,Primary
Gambia,35.93033,36.419277,1,1,1,1,4,Male,Middle,Urban,Primary
Gambia,36.718422,37.63013,0,1,1,1,3,Male,Fourth,Urban,Secondary or higher
Gambia,36.726715,37.63013,1,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,36.5938,37.63013,1,0,1,1,3,Male,Middle,Urban,Less than primary
Gambia,36.9355,37.63013,1,1,1,1,3,Male,Richest,Urban,Primary
Gambia,36.804092,37.63013,1,1,1,1,3,Male,Fourth,Urban,Less than primary
Gambia,36.81171,37.63013,0,0,1,1,4,Female,Middle,Urban,Less than primary
Gambia,36.799152,37.63013,1,1,1,1,4,Male,Fourth,Urban,Secondary or higher
Gambia,36.717415,37.619236,1,1,1,1,4,Male,Fourth,Urban,Secondary or higher
Gambia,36.803905,37.619236,1,1,1,1,4,Male,Second,Urban,Less than primary
Gambia,36.79133,37.619236,1,1,1,1,4,Male,Second,Urban,Less than primary
Gambia,36.843243,37.619236,1,1,1,1,3,Female,Fourth,Urban,Secondary or higher
Gambia,36.717415,37.619236,1,1,1,1,4,Male,Fourth,Urban,Less than primary
Gambia,36.581715,37.619236,0,1,1,1,3,Male,Fourth,Urban,Secondary or higher
Gambia,36.71004,37.619236,1,0,1,1,3,Female,Fourth,Urban,Secondary or higher
Gambia,36.590332,37.619236,1,0,1,1,4,Female,Fourth,Urban,Less than primary
Gambia,36.979687,37.619804,1,1,1,1,3,Female,Middle,Urban,Less than primary
Gambia,36.9513,37.619804,1,1,1,1,3,Male,Second,Urban,Less than primary
Gambia,36.926968,37.619804,1,0,0,1,3,Female,Fourth,Urban,Secondary or higher
Gambia,36.9513,37.619804,1,1,1,1,3,Female,Fourth,Urban,Less than primary
Gambia,36.795948,37.619804,1,1,1,1,3,Female,Fourth,Urban,Primary
Gambia,36.67577,37.650158,1,1,1,1,4,Female,Middle,Urban,Less than primary
Gambia,36.8088,37.650158,1,1,1,1,4,Female,Fourth,Urban,Primary
Gambia,36.67577,37.650158,1,1,1,1,4,Male,Fourth,Urban,Less than primary
Gambia,36.8088,37.650158,1,1,1,1,4,Male,Richest,Urban,Less than primary
Gambia,36.52905,36.11536,1,1,1,1,4,Male,Richest,Urban,Secondary or higher
Gambia,36.407948,36.11536,0,1,1,1,4,Male,Fourth,Urban,Secondary or higher
Gambia,36.462,36.11536,1,1,1,1,4,Male,Richest,Urban,Secondary or higher
Gambia,36.659096,36.11536,0,0,0,1,4,Male,Middle,Urban,Less than primary
Gambia,34.36278,35.730038,0,1,1,1,4,Male,Second,Rural,Secondary or higher
Gambia,34.669415,35.730038,1,1,1,1,3,Male,Middle,Rural,Secondary or higher
Gambia,34.33443,35.730038,0,1,0,1,4,Male,Second,Rural,Less than primary
Gambia,34.36278,35.730038,0,1,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.523083,35.730038,1,0,1,1,2,Female,Poorest,Rural,Less than primary
Gambia,34.41524,35.701717,1,0,1,0,4,Male,Poorest,Rural,Primary
Gambia,34.305195,35.701717,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,34.63652,35.701717,1,0,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.49184,35.701717,1,1,1,1,2,Male,Second,Rural,Less than primary
Gambia,34.56972,35.777103,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,34.713394,35.777103,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,34.677116,35.777103,0,0,0,1,3,Male,Middle,Rural,Secondary or higher
Gambia,34.677116,35.777103,0,0,1,0,3,Male,Second,Rural,Less than primary
Gambia,34.644108,35.777103,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,34.677116,35.777103,0,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,34.677116,35.777103,0,0,1,1,3,Male,Poorest,Rural,Primary
Gambia,34.52028,35.777103,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,34.743965,35.777103,1,1,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,34.47048,35.777103,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,34.544437,35.777103,1,1,1,1,4,Female,Poorest,Rural,Secondary or higher
Gambia,34.44818,35.730038,1,1,1,1,4,Female,Second,Rural,Secondary or higher
Gambia,34.329235,35.730038,1,1,1,1,3,Female,Poorest,Rural,Secondary or higher
Gambia,34.639896,35.730038,1,1,1,1,3,Male,Poorest,Rural,Secondary or higher
Gambia,34.36278,35.730038,1,1,1,1,3,Male,Poorest,Rural,Secondary or higher
Gambia,34.669415,35.730038,1,1,1,1,3,Male,Poorest,Rural,Secondary or higher
Gambia,34.421646,35.730038,0,0,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.499058,35.730038,1,1,1,1,3,Female,Poorest,Rural,Secondary or higher
Gambia,34.41269,35.730038,0,0,0,1,4,Male,Middle,Rural,Less than primary
Gambia,34.669415,35.730038,0,0,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,34.669415,35.730038,0,1,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,34.36278,35.730038,1,1,1,1,3,Male,Poorest,Rural,Secondary or higher
Gambia,34.62113,35.730038,1,1,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.523083,35.730038,1,1,1,1,3,Male,Middle,Rural,Less than primary
Gambia,34.669415,35.730038,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.64526,35.916943,0,0,0,1,4,Female,Second,Rural,Less than primary
Gambia,34.875072,35.916943,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,34.718647,35.916943,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,34.696365,35.916943,0,1,0,1,4,Female,Poorest,Rural,Less than primary
Gambia,34.80998,35.916943,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.58066,35.916943,0,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,34.839962,35.916943,1,1,0,1,3,Male,Second,Rural,Primary
Gambia,34.670856,35.916943,0,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,34.711956,35.916943,1,0,1,1,4,Male,Poorest,Rural,Primary
Gambia,34.72143,35.916943,1,0,1,1,4,Female,Second,Rural,Less than primary
Gambia,34.735012,35.916943,1,1,1,1,3,Male,Poorest,Rural,Secondary or higher
Gambia,34.875072,35.916943,1,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,34.64526,35.916943,0,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,34.847572,35.916943,1,1,1,1,3,Male,Second,Rural,Secondary or higher
Gambia,34.58066,35.916943,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,35.38019,35.99548,1,0,0,1,3,Female,Middle,Rural,Less than primary
Gambia,35.150043,35.99548,0,0,0,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.282227,35.99548,1,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,35.12173,35.99548,1,1,0,1,3,Male,Second,Rural,Less than primary
Gambia,35.20142,35.99548,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,35.38019,35.99548,1,1,1,1,2,Female,Poorest,Rural,Less than primary
Gambia,35.282227,35.99548,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,35.38279,35.99548,1,1,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.14885,35.99548,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,35.14885,35.99548,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.12173,35.99548,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.205975,35.99548,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,35.150043,35.99548,0,0,1,1,4,Male,Second,Rural,Less than primary
Gambia,34.71354,35.892483,0,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,34.730408,35.892483,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.872517,35.892483,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.715775,35.892483,0,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,34.71354,35.892483,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,34.838997,35.892483,1,1,0,1,3,Female,Second,Rural,Primary
Gambia,34.615845,35.892483,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,34.838997,35.892483,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.773655,35.892483,0,1,0,1,3,Male,Second,Rural,Less than primary
Gambia,34.730408,35.892483,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,34.773655,35.892483,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.806885,35.892483,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.65274,35.892483,0,1,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.65274,35.892483,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,34.859116,35.99075,0,1,0,1,4,Male,Second,Rural,Less than primary
Gambia,34.86969,35.99075,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.791862,35.99075,1,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,34.992744,35.99075,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.76842,35.99075,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.03192,35.99075,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.83696,35.99075,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,34.823296,35.99075,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,34.823296,35.99075,0,0,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,34.76842,35.99075,1,0,1,1,4,Male,Poorest,Rural,Primary
Gambia,34.724247,35.99075,0,0,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.066242,35.99075,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,34.992744,35.99075,1,0,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,34.823296,35.99075,0,1,0,1,4,Female,Middle,Rural,Less than primary
Gambia,34.791862,35.99075,0,0,0,1,3,Female,Second,Rural,Less than primary
Gambia,34.691444,35.710808,1,1,1,1,4,Male,Poorest,Rural,Primary
Gambia,34.58998,35.710808,0,0,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,34.88249,35.911304,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,34.707085,35.710808,0,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,34.568417,35.710808,0,1,1,1,3,Female,Second,Rural,Primary
Gambia,34.86508,35.710808,1,1,0,1,3,Male,Second,Rural,Primary
Gambia,34.880154,35.710808,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,34.91265,35.710808,0,1,1,1,3,Female,Second,Rural,Primary
Gambia,35.12833,35.877132,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,35.04409,35.877132,1,1,1,1,4,Female,Second,Rural,Secondary or higher
Gambia,35.2054,35.877132,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.04287,35.877132,0,0,0,1,4,Male,Second,Rural,Less than primary
Gambia,35.176933,35.877132,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,34.907944,35.877132,0,0,0,1,3,Male,Second,Rural,Secondary or higher
Gambia,35.219055,36.122826,1,1,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,35.2054,35.877132,1,0,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.002815,36.122826,0,0,0,1,4,Male,Poorest,Rural,Secondary or higher
Gambia,35.169624,36.122826,1,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,35.04409,35.877132,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,34.907944,35.877132,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.364124,36.346535,1,1,1,1,4,Female,Poorest,Rural,Secondary or higher
Gambia,35.372723,36.346535,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.382843,36.346535,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.396866,36.346535,1,0,0,1,4,Male,Second,Rural,Less than primary
Gambia,35.396866,36.346535,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,35.51711,36.346535,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,35.454815,36.346535,1,1,1,1,3,Female,Poorest,Rural,Primary
Gambia,35.557484,36.346535,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.557484,36.346535,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.453575,36.346535,1,1,1,0,2,Male,Poorest,Rural,Less than primary
Gambia,35.557484,36.346535,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.40836,36.346535,1,1,1,1,4,Female,Poorest,Rural,Primary
Gambia,35.364124,36.346535,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,35.455414,36.05814,1,0,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.384388,36.05814,1,1,1,1,4,Male,Middle,Rural,Less than primary
Gambia,35.218964,36.05814,0,1,0,1,4,Male,Poorest,Rural,Less than primary
Gambia,35.218964,36.05814,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,35.384388,36.05814,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,35.25065,36.05814,0,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.47539,36.05814,0,1,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,35.36135,36.05814,0,0,0,0,4,Male,Second,Rural,Less than primary
Gambia,35.19294,36.05814,1,0,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,35.295048,36.05814,1,0,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.384388,36.05814,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,35.41241,36.05814,1,1,0,1,3,Male,Middle,Rural,Secondary or higher
Gambia,35.55285,36.108757,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.48847,36.108757,1,0,0,0,3,Female,Poorest,Rural,Less than primary
Gambia,35.59805,36.108757,1,0,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.532013,36.108757,0,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.30415,36.108757,1,1,1,1,3,Female,Poorest,Rural,Primary
Gambia,35.532013,36.108757,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.3263,36.108757,1,0,1,1,3,Male,Poorest,Rural,Primary
Gambia,35.240746,36.108757,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,35.366863,36.108757,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.532013,36.108757,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.29824,36.108757,1,1,1,1,4,Female,Middle,Rural,Less than primary
Gambia,35.366863,36.108757,0,0,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.59902,36.108757,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.423836,36.108757,1,0,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.29824,36.108757,1,1,1,1,4,Male,Second,Rural,Primary
Gambia,35.284542,36.108757,1,1,1,1,3,Female,Middle,Rural,Secondary or higher
Gambia,35.470707,36.108757,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,35.366863,36.108757,1,1,0,1,4,Male,Poorest,Rural,Secondary or higher
Gambia,35.725044,36.293133,0,1,1,1,3,Male,Second,Rural,Primary
Gambia,35.877357,36.293133,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.8001,36.293133,1,1,1,1,4,Male,Second,Rural,Secondary or higher
Gambia,35.850662,36.293133,1,0,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.62998,36.293133,0,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,35.816784,36.293133,0,0,1,1,4,Male,Second,Rural,Primary
Gambia,35.725044,36.293133,0,0,0,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.643417,36.293133,0,0,0,1,3,Female,Poorest,Rural,Primary
Gambia,35.725044,36.293133,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.75343,36.293133,1,1,1,1,4,Female,Poorest,Rural,Primary
Gambia,35.725044,36.293133,1,1,1,1,3,Male,Poorest,Rural,Secondary or higher
Gambia,35.808224,36.293133,1,1,1,1,4,Male,Poorest,Rural,Secondary or higher
Gambia,35.816784,36.293133,1,1,1,1,4,Male,Second,Rural,Primary
Gambia,35.803852,36.293133,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.803852,36.293133,1,1,0,1,3,Male,Second,Rural,Less than primary
Gambia,35.6406,36.293133,1,1,1,1,3,Female,Poorest,Rural,Secondary or higher
Gambia,35.3912,36.1419,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.4577,36.1419,1,1,1,1,4,Male,Middle,Rural,Primary
Gambia,35.5019,36.1419,0,1,1,1,3,Female,Middle,Rural,Secondary or higher
Gambia,35.484055,36.1419,1,1,1,1,4,Female,Poorest,Rural,Primary
Gambia,35.484055,36.1419,0,0,1,1,4,Male,Poorest,Rural,Primary
Gambia,35.47976,36.1419,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,35.484055,36.1419,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,35.47976,36.1419,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,35.42039,36.1419,1,1,0,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.544384,36.1419,1,1,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,35.610413,36.1419,1,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,35.612328,36.1419,1,1,0,1,2,Male,Second,Rural,Less than primary
Gambia,35.42039,36.1419,1,1,0,0,3,Male,Second,Rural,Less than primary
Gambia,35.544384,36.1419,1,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,35.33995,36.1419,1,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.3912,36.1419,1,1,1,0,3,Female,Poorest,Rural,Primary
Gambia,35.612328,36.1419,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.565,36.1419,0,0,0,1,3,Female,Second,Rural,Less than primary
Gambia,35.565,36.1419,0,0,0,0,3,Female,Second,Rural,Less than primary
Gambia,35.3912,36.1419,0,1,0,1,3,Female,Second,Rural,Less than primary
Gambia,35.565,36.1419,0,0,0,1,3,Male,Second,Rural,Less than primary
Gambia,35.544384,36.1419,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.472416,36.1419,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.484055,36.1419,1,1,1,1,4,Female,Poorest,Rural,Primary
Gambia,35.54422,36.213215,1,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,35.479473,36.213215,0,1,1,1,3,Female,Second,Rural,Secondary or higher
Gambia,35.52678,36.213215,0,1,1,1,4,Female,Second,Rural,Primary
Gambia,35.627357,36.213215,0,0,1,1,4,Male,Second,Rural,Less than primary
Gambia,35.642372,36.213215,1,1,0,1,3,Female,Poorest,Rural,Secondary or higher
Gambia,35.61844,36.213215,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Gambia,35.627357,36.213215,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,35.612995,36.213215,1,1,1,1,3,Male,Second,Rural,Primary
Gambia,35.755962,36.213215,0,1,1,1,3,Male,Poorest,Rural,Primary
Gambia,35.713882,36.27999,1,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,35.776638,36.27999,1,1,1,1,3,Female,Middle,Rural,Less than primary
Gambia,35.64321,36.27999,1,1,1,1,3,Female,Poorest,Rural,Primary
Gambia,35.569126,36.27999,0,1,1,1,3,Male,Second,Rural,Less than primary
Gambia,35.892384,36.27999,0,0,0,1,3,Female,Second,Rural,Secondary or higher
Gambia,35.533,36.27999,0,1,1,1,3,Female,Second,Rural,Less than primary
Gambia,35.85625,36.27999,1,0,1,1,2,Male,Second,Rural,Less than primary
Gambia,35.55364,36.27999,0,0,0,0,4,Female,Poorest,Rural,Less than primary
Gambia,35.64321,36.27999,0,0,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.8007,36.27999,0,1,0,1,3,Male,Second,Rural,Less than primary
Gambia,35.497814,36.27999,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,35.497814,36.27999,0,1,1,1,4,Male,Second,Rural,Less than primary
Gambia,35.910103,36.46184,1,1,1,1,4,Female,Second,Rural,Less than primary
Gambia,36.21696,36.46184,0,0,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,35.79412,36.46184,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Gambia,36.21696,36.46184,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Gambia,35.79412,36.46184,1,1,1,1,4,Female,Poorest,Rural,Secondary or higher
Gambia,36.163776,36.46184,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Gambia,36.033733,36.46184,1,1,1,1,4,Male,Poorest,Rural,Less than primary
